timestamp,src_ip,dst_ip,port,protocol,action
2025-05-18 09:33:31,192.168.1.39,192.168.1.201,53,ICMP,ACCEPT
2025-05-17 15:15:42,192.168.1.63,192.168.1.46,3306,ICMP,DROP
2025-05-17 20:16:39,192.168.1.18,192.168.1.74,8080,TCP,DROP
2025-05-17 13:17:01,192.168.1.103,192.168.1.107,443,UDP,DROP
2025-05-18 00:00:38,192.168.1.27,192.168.1.234,443,UDP,ACCEPT
2025-05-18 05:55:03,192.168.1.119,192.168.1.221,8080,UDP,REJECT
2025-05-17 19:07:10,192.168.1.244,192.168.1.169,143,ICMP,REJECT
2025-05-17 15:39:26,192.168.1.123,192.168.1.50,25,UDP,ACCEPT
2025-05-18 05:24:28,192.168.1.224,192.168.1.179,8080,ICMP,DROP
2025-05-17 08:29:54,192.168.1.12,192.168.1.75,8080,ICMP,REJECT
2025-05-17 17:15:38,192.168.1.217,192.168.1.76,22,TCP,ACCEPT
2025-05-17 11:01:02,192.168.1.34,192.168.1.125,80,ICMP,DROP
2025-05-17 14:52:27,192.168.1.151,192.168.1.98,22,ICMP,DROP
2025-05-17 16:24:10,192.168.1.191,192.168.1.61,25,UDP,DROP
2025-05-18 01:49:41,192.168.1.107,192.168.1.56,25,UDP,ACCEPT
2025-05-18 01:53:50,192.168.1.156,192.168.1.222,8080,TCP,REJECT
2025-05-18 10:50:54,192.168.1.9,192.168.1.134,80,ICMP,ACCEPT
2025-05-18 00:12:11,192.168.1.143,192.168.1.190,443,UDP,DROP
2025-05-18 04:03:43,192.168.1.226,192.168.1.166,25,TCP,ACCEPT
2025-05-17 15:29:59,192.168.1.242,192.168.1.242,53,UDP,REJECT
2025-05-17 12:09:13,192.168.1.223,192.168.1.72,3306,UDP,ACCEPT
2025-05-17 21:29:57,192.168.1.57,192.168.1.236,143,ICMP,REJECT
2025-05-17 11:02:36,192.168.1.45,192.168.1.172,53,ICMP,REJECT
2025-05-17 18:47:34,192.168.1.109,192.168.1.221,22,UDP,ACCEPT
2025-05-17 15:10:51,192.168.1.71,192.168.1.112,21,TCP,DROP
2025-05-18 04:30:44,192.168.1.126,192.168.1.165,3306,ICMP,REJECT
2025-05-18 01:12:56,192.168.1.19,192.168.1.90,3306,TCP,ACCEPT
2025-05-17 11:20:16,192.168.1.141,192.168.1.85,25,TCP,ACCEPT
2025-05-17 14:49:13,192.168.1.15,192.168.1.123,3306,ICMP,DROP
2025-05-17 22:36:15,192.168.1.51,192.168.1.100,443,ICMP,DROP
2025-05-17 09:30:12,192.168.1.238,192.168.1.191,110,ICMP,DROP
2025-05-17 18:08:08,192.168.1.164,192.168.1.32,25,ICMP,DROP
2025-05-18 08:41:43,192.168.1.214,192.168.1.130,80,UDP,REJECT
2025-05-17 08:14:24,192.168.1.158,192.168.1.137,3306,TCP,REJECT
2025-05-17 08:29:46,192.168.1.144,192.168.1.168,110,TCP,ACCEPT
2025-05-17 16:06:08,192.168.1.94,192.168.1.186,443,TCP,REJECT
2025-05-17 16:14:57,192.168.1.254,192.168.1.210,53,TCP,DROP
2025-05-17 13:59:11,192.168.1.140,192.168.1.205,443,UDP,ACCEPT
2025-05-17 08:34:12,192.168.1.77,192.168.1.39,110,TCP,REJECT
2025-05-17 10:31:09,192.168.1.1,192.168.1.101,443,UDP,REJECT
2025-05-18 01:25:30,192.168.1.122,192.168.1.189,110,ICMP,DROP
2025-05-17 13:06:25,192.168.1.129,192.168.1.136,22,UDP,ACCEPT
2025-05-17 13:03:42,192.168.1.196,192.168.1.141,80,ICMP,DROP
2025-05-17 09:02:51,192.168.1.47,192.168.1.226,143,ICMP,DROP
2025-05-17 16:27:26,192.168.1.115,192.168.1.189,110,ICMP,DROP
2025-05-17 19:15:06,192.168.1.81,192.168.1.65,25,UDP,DROP
2025-05-17 21:56:10,192.168.1.19,192.168.1.47,25,UDP,ACCEPT
2025-05-17 15:50:04,192.168.1.17,192.168.1.159,80,ICMP,ACCEPT
2025-05-17 22:19:55,192.168.1.36,192.168.1.161,53,UDP,DROP
2025-05-18 04:43:30,192.168.1.88,192.168.1.245,443,ICMP,ACCEPT
2025-05-17 22:55:14,192.168.1.27,192.168.1.95,110,ICMP,ACCEPT
2025-05-17 20:45:38,192.168.1.116,192.168.1.93,8080,ICMP,DROP
2025-05-17 21:50:14,192.168.1.250,192.168.1.95,22,UDP,ACCEPT
2025-05-17 18:50:21,192.168.1.240,192.168.1.170,110,ICMP,DROP
2025-05-17 22:03:38,192.168.1.93,192.168.1.174,80,TCP,REJECT
2025-05-18 11:24:24,192.168.1.249,192.168.1.209,25,ICMP,ACCEPT
2025-05-17 21:12:10,192.168.1.43,192.168.1.144,53,TCP,REJECT
2025-05-18 01:03:03,192.168.1.142,192.168.1.59,53,UDP,DROP
2025-05-18 04:33:32,192.168.1.89,192.168.1.12,53,TCP,ACCEPT
2025-05-18 07:45:45,192.168.1.7,192.168.1.167,8080,UDP,REJECT
2025-05-18 01:57:01,192.168.1.252,192.168.1.176,110,ICMP,DROP
2025-05-18 01:07:46,192.168.1.214,192.168.1.43,80,TCP,ACCEPT
2025-05-17 10:39:11,192.168.1.184,192.168.1.54,143,UDP,ACCEPT
2025-05-18 10:36:42,192.168.1.37,192.168.1.16,53,UDP,ACCEPT
2025-05-18 04:56:02,192.168.1.87,192.168.1.68,25,UDP,DROP
2025-05-18 01:24:46,192.168.1.201,192.168.1.89,22,UDP,ACCEPT
2025-05-18 06:28:11,192.168.1.240,192.168.1.170,21,TCP,DROP
2025-05-18 05:23:16,192.168.1.229,192.168.1.82,22,ICMP,REJECT
2025-05-17 11:46:06,192.168.1.183,192.168.1.164,110,ICMP,ACCEPT
2025-05-17 16:07:20,192.168.1.248,192.168.1.35,110,ICMP,REJECT
2025-05-17 19:32:53,192.168.1.252,192.168.1.69,443,UDP,ACCEPT
2025-05-17 20:31:56,192.168.1.170,192.168.1.204,143,UDP,DROP
2025-05-18 04:14:04,192.168.1.152,192.168.1.18,80,UDP,DROP
2025-05-17 08:19:12,192.168.1.9,192.168.1.187,53,ICMP,ACCEPT
2025-05-18 00:20:10,192.168.1.47,192.168.1.18,110,ICMP,DROP
2025-05-18 03:02:39,192.168.1.231,192.168.1.44,25,UDP,ACCEPT
2025-05-18 02:10:40,192.168.1.196,192.168.1.6,80,UDP,REJECT
2025-05-17 21:33:09,192.168.1.198,192.168.1.150,8080,UDP,ACCEPT
2025-05-18 05:43:02,192.168.1.12,192.168.1.82,53,TCP,REJECT
2025-05-17 20:29:24,192.168.1.121,192.168.1.206,3306,UDP,REJECT
2025-05-17 17:52:41,192.168.1.27,192.168.1.72,22,UDP,REJECT
2025-05-18 08:22:13,192.168.1.97,192.168.1.35,8080,UDP,ACCEPT
2025-05-18 10:42:42,192.168.1.196,192.168.1.162,25,TCP,ACCEPT
2025-05-17 23:57:05,192.168.1.69,192.168.1.32,3306,TCP,ACCEPT
2025-05-18 09:19:26,192.168.1.248,192.168.1.82,22,ICMP,REJECT
2025-05-17 16:47:48,192.168.1.196,192.168.1.205,80,TCP,DROP
2025-05-18 04:37:30,192.168.1.148,192.168.1.140,22,TCP,DROP
2025-05-17 14:11:39,192.168.1.161,192.168.1.15,80,TCP,REJECT
2025-05-18 09:03:35,192.168.1.196,192.168.1.9,143,ICMP,REJECT
2025-05-18 10:03:33,192.168.1.65,192.168.1.68,443,TCP,ACCEPT
2025-05-18 06:41:29,192.168.1.247,192.168.1.232,3306,ICMP,DROP
2025-05-18 06:57:05,192.168.1.162,192.168.1.68,25,ICMP,ACCEPT
2025-05-18 07:07:04,192.168.1.74,192.168.1.251,110,ICMP,REJECT
2025-05-18 00:12:11,192.168.1.137,192.168.1.245,53,TCP,ACCEPT
2025-05-17 20:59:57,192.168.1.155,192.168.1.196,8080,UDP,ACCEPT
2025-05-18 10:24:04,192.168.1.109,192.168.1.176,110,TCP,DROP
2025-05-18 03:40:08,192.168.1.34,192.168.1.216,80,TCP,ACCEPT
2025-05-17 10:15:38,192.168.1.14,192.168.1.148,22,TCP,ACCEPT
2025-05-17 18:19:52,192.168.1.53,192.168.1.23,21,ICMP,DROP
2025-05-17 12:30:21,192.168.1.58,192.168.1.221,143,TCP,REJECT
2025-05-18 08:25:59,192.168.1.79,192.168.1.121,53,ICMP,REJECT
2025-05-18 05:50:20,192.168.1.157,192.168.1.237,3306,ICMP,ACCEPT
2025-05-18 00:03:28,192.168.1.175,192.168.1.95,3306,TCP,REJECT
2025-05-17 20:28:14,192.168.1.55,192.168.1.69,22,UDP,DROP
2025-05-17 14:16:55,192.168.1.97,192.168.1.146,143,ICMP,DROP
2025-05-17 21:37:38,192.168.1.153,192.168.1.197,143,UDP,DROP
2025-05-17 08:51:09,192.168.1.248,192.168.1.148,80,UDP,DROP
2025-05-18 02:40:36,192.168.1.181,192.168.1.188,143,ICMP,DROP
2025-05-18 09:20:07,192.168.1.173,192.168.1.140,25,TCP,ACCEPT
2025-05-17 19:04:17,192.168.1.60,192.168.1.71,22,TCP,REJECT
2025-05-18 02:46:49,192.168.1.164,192.168.1.187,3306,ICMP,ACCEPT
2025-05-18 07:48:57,192.168.1.128,192.168.1.201,143,UDP,ACCEPT
2025-05-17 09:25:44,192.168.1.226,192.168.1.6,143,TCP,REJECT
2025-05-18 07:11:31,192.168.1.95,192.168.1.104,53,UDP,DROP
2025-05-17 22:44:28,192.168.1.203,192.168.1.139,22,ICMP,REJECT
2025-05-18 11:01:59,192.168.1.15,192.168.1.87,443,UDP,ACCEPT
2025-05-17 12:22:56,192.168.1.50,192.168.1.106,110,ICMP,ACCEPT
2025-05-18 04:00:05,192.168.1.206,192.168.1.10,110,ICMP,REJECT
2025-05-18 00:09:31,192.168.1.229,192.168.1.104,443,TCP,ACCEPT
2025-05-17 15:30:14,192.168.1.193,192.168.1.159,21,UDP,ACCEPT
2025-05-17 21:27:21,192.168.1.147,192.168.1.253,80,UDP,ACCEPT
2025-05-17 09:41:12,192.168.1.60,192.168.1.119,143,ICMP,REJECT
2025-05-18 02:51:42,192.168.1.70,192.168.1.199,25,ICMP,ACCEPT
2025-05-17 09:21:44,192.168.1.95,192.168.1.198,25,UDP,ACCEPT
2025-05-17 12:28:33,192.168.1.60,192.168.1.159,110,ICMP,REJECT
2025-05-18 10:37:39,192.168.1.203,192.168.1.245,8080,TCP,DROP
2025-05-18 02:05:37,192.168.1.2,192.168.1.18,143,TCP,REJECT
2025-05-17 13:06:41,192.168.1.234,192.168.1.246,143,UDP,ACCEPT
2025-05-17 19:10:02,192.168.1.9,192.168.1.159,443,UDP,ACCEPT
2025-05-18 03:33:39,192.168.1.7,192.168.1.35,8080,TCP,REJECT
2025-05-18 05:07:50,192.168.1.228,192.168.1.27,443,UDP,REJECT
2025-05-17 23:54:24,192.168.1.210,192.168.1.66,8080,TCP,ACCEPT
2025-05-17 15:07:15,192.168.1.6,192.168.1.235,443,ICMP,ACCEPT
2025-05-17 16:56:50,192.168.1.251,192.168.1.20,3306,TCP,DROP
2025-05-17 23:13:42,192.168.1.40,192.168.1.208,80,ICMP,DROP
2025-05-17 22:24:15,192.168.1.184,192.168.1.250,110,TCP,REJECT
2025-05-18 11:26:39,192.168.1.123,192.168.1.219,80,ICMP,REJECT
2025-05-17 22:34:59,192.168.1.161,192.168.1.192,3306,ICMP,DROP
2025-05-18 05:18:32,192.168.1.247,192.168.1.48,443,ICMP,DROP
2025-05-17 17:18:35,192.168.1.138,192.168.1.91,25,UDP,DROP
2025-05-17 08:27:37,192.168.1.158,192.168.1.101,443,UDP,REJECT
2025-05-17 21:01:12,192.168.1.222,192.168.1.145,21,TCP,REJECT
2025-05-17 14:53:43,192.168.1.135,192.168.1.49,443,TCP,DROP
2025-05-18 03:01:28,192.168.1.113,192.168.1.113,25,TCP,ACCEPT
2025-05-17 13:54:23,192.168.1.187,192.168.1.24,110,ICMP,REJECT
2025-05-18 09:37:22,192.168.1.163,192.168.1.65,53,TCP,ACCEPT
2025-05-18 07:00:10,192.168.1.43,192.168.1.20,22,ICMP,REJECT
2025-05-17 23:38:50,192.168.1.241,192.168.1.248,53,TCP,DROP
2025-05-18 01:17:53,192.168.1.35,192.168.1.192,25,UDP,REJECT
2025-05-17 08:19:07,192.168.1.189,192.168.1.175,21,ICMP,ACCEPT
2025-05-18 04:56:05,192.168.1.92,192.168.1.55,21,TCP,ACCEPT
2025-05-17 08:45:56,192.168.1.113,192.168.1.243,21,TCP,DROP
2025-05-17 09:36:38,192.168.1.252,192.168.1.196,22,UDP,ACCEPT
2025-05-18 01:28:22,192.168.1.189,192.168.1.104,25,ICMP,REJECT
2025-05-17 14:06:19,192.168.1.22,192.168.1.109,8080,TCP,DROP
2025-05-17 12:22:36,192.168.1.80,192.168.1.87,80,ICMP,DROP
2025-05-18 06:46:50,192.168.1.53,192.168.1.129,22,ICMP,DROP
2025-05-17 17:17:13,192.168.1.83,192.168.1.20,3306,ICMP,ACCEPT
2025-05-18 05:40:12,192.168.1.51,192.168.1.123,3306,TCP,REJECT
2025-05-17 18:47:12,192.168.1.99,192.168.1.26,25,UDP,ACCEPT
2025-05-17 09:55:27,192.168.1.181,192.168.1.112,80,ICMP,REJECT
2025-05-18 03:53:37,192.168.1.35,192.168.1.151,443,TCP,DROP
2025-05-17 21:21:31,192.168.1.249,192.168.1.142,3306,ICMP,DROP
2025-05-18 10:56:04,192.168.1.164,192.168.1.129,110,UDP,ACCEPT
2025-05-17 15:41:34,192.168.1.234,192.168.1.155,21,TCP,REJECT
2025-05-17 20:20:23,192.168.1.48,192.168.1.104,443,TCP,ACCEPT
2025-05-18 04:04:57,192.168.1.101,192.168.1.155,8080,TCP,DROP
2025-05-17 17:21:10,192.168.1.74,192.168.1.132,21,ICMP,REJECT
2025-05-17 12:42:23,192.168.1.95,192.168.1.34,3306,UDP,REJECT
2025-05-18 08:03:12,192.168.1.246,192.168.1.231,110,ICMP,REJECT
2025-05-18 10:52:11,192.168.1.153,192.168.1.137,21,TCP,DROP
2025-05-17 17:50:13,192.168.1.34,192.168.1.221,443,TCP,ACCEPT
2025-05-17 09:15:57,192.168.1.173,192.168.1.27,3306,ICMP,REJECT
2025-05-17 19:41:15,192.168.1.13,192.168.1.162,143,UDP,REJECT
2025-05-17 18:13:41,192.168.1.23,192.168.1.192,8080,TCP,ACCEPT
2025-05-17 21:04:37,192.168.1.241,192.168.1.165,143,TCP,REJECT
2025-05-18 05:56:09,192.168.1.19,192.168.1.57,143,TCP,DROP
2025-05-18 02:39:05,192.168.1.123,192.168.1.208,25,TCP,REJECT
2025-05-17 12:51:20,192.168.1.188,192.168.1.90,443,UDP,REJECT
2025-05-17 17:19:57,192.168.1.23,192.168.1.107,110,UDP,DROP
2025-05-18 07:25:05,192.168.1.198,192.168.1.129,53,UDP,DROP
2025-05-18 08:08:20,192.168.1.68,192.168.1.32,443,UDP,REJECT
2025-05-17 14:07:15,192.168.1.216,192.168.1.204,143,UDP,DROP
2025-05-17 22:57:21,192.168.1.197,192.168.1.236,80,UDP,ACCEPT
2025-05-17 13:48:20,192.168.1.8,192.168.1.129,143,ICMP,REJECT
2025-05-17 13:15:09,192.168.1.26,192.168.1.249,22,UDP,REJECT
2025-05-17 13:38:28,192.168.1.157,192.168.1.177,80,TCP,REJECT
2025-05-18 03:36:50,192.168.1.1,192.168.1.59,3306,TCP,ACCEPT
2025-05-17 20:03:55,192.168.1.18,192.168.1.46,22,UDP,ACCEPT
2025-05-17 21:43:22,192.168.1.117,192.168.1.38,80,ICMP,REJECT
2025-05-18 05:41:45,192.168.1.171,192.168.1.146,80,UDP,REJECT
2025-05-17 11:41:37,192.168.1.226,192.168.1.135,443,TCP,DROP
2025-05-18 02:15:12,192.168.1.161,192.168.1.42,21,UDP,REJECT
2025-05-17 22:10:44,192.168.1.26,192.168.1.127,143,UDP,REJECT
2025-05-17 14:51:26,192.168.1.246,192.168.1.88,25,ICMP,REJECT
2025-05-17 21:59:02,192.168.1.148,192.168.1.165,22,ICMP,ACCEPT
2025-05-18 03:27:10,192.168.1.45,192.168.1.229,25,UDP,REJECT
2025-05-18 07:30:52,192.168.1.32,192.168.1.134,25,UDP,REJECT
2025-05-18 00:13:24,192.168.1.244,192.168.1.3,8080,TCP,REJECT
2025-05-17 11:23:36,192.168.1.106,192.168.1.242,53,TCP,REJECT
2025-05-17 09:56:05,192.168.1.218,192.168.1.77,8080,TCP,REJECT
2025-05-17 11:49:19,192.168.1.139,192.168.1.190,8080,UDP,REJECT
2025-05-18 03:01:00,192.168.1.113,192.168.1.24,22,TCP,DROP
2025-05-17 22:07:52,192.168.1.96,192.168.1.240,8080,UDP,REJECT
2025-05-17 21:43:16,192.168.1.181,192.168.1.16,22,TCP,ACCEPT
2025-05-18 04:38:34,192.168.1.194,192.168.1.144,22,ICMP,REJECT
2025-05-17 09:26:57,192.168.1.173,192.168.1.165,143,ICMP,DROP
2025-05-17 21:52:34,192.168.1.71,192.168.1.1,22,TCP,ACCEPT
2025-05-17 20:43:32,192.168.1.117,192.168.1.36,22,TCP,ACCEPT
2025-05-17 11:44:43,192.168.1.207,192.168.1.205,53,TCP,REJECT
2025-05-17 18:32:37,192.168.1.219,192.168.1.108,25,TCP,DROP
2025-05-18 02:36:04,192.168.1.30,192.168.1.159,3306,UDP,ACCEPT
2025-05-18 01:26:58,192.168.1.39,192.168.1.215,25,ICMP,DROP
2025-05-18 02:14:23,192.168.1.88,192.168.1.136,8080,TCP,DROP
2025-05-17 13:36:30,192.168.1.249,192.168.1.141,443,ICMP,ACCEPT
2025-05-17 17:51:32,192.168.1.147,192.168.1.248,25,UDP,REJECT
2025-05-17 12:52:36,192.168.1.65,192.168.1.185,443,UDP,DROP
2025-05-17 17:39:18,192.168.1.224,192.168.1.158,8080,ICMP,ACCEPT
2025-05-17 13:39:01,192.168.1.106,192.168.1.83,8080,ICMP,REJECT
2025-05-18 03:02:06,192.168.1.224,192.168.1.186,443,UDP,REJECT
2025-05-18 04:24:02,192.168.1.135,192.168.1.36,110,TCP,REJECT
2025-05-17 09:24:02,192.168.1.173,192.168.1.138,21,TCP,DROP
2025-05-17 09:15:27,192.168.1.206,192.168.1.84,3306,TCP,REJECT
2025-05-18 11:03:51,192.168.1.157,192.168.1.145,21,ICMP,REJECT
2025-05-18 10:21:35,192.168.1.204,192.168.1.213,80,ICMP,DROP
2025-05-18 00:38:05,192.168.1.183,192.168.1.51,3306,UDP,ACCEPT
2025-05-18 00:31:53,192.168.1.59,192.168.1.222,53,TCP,ACCEPT
2025-05-18 04:06:21,192.168.1.165,192.168.1.43,22,TCP,ACCEPT
2025-05-17 14:37:20,192.168.1.201,192.168.1.43,80,UDP,DROP
2025-05-17 21:04:51,192.168.1.238,192.168.1.26,22,UDP,DROP
2025-05-17 13:01:48,192.168.1.253,192.168.1.205,443,ICMP,DROP
2025-05-17 13:30:31,192.168.1.34,192.168.1.237,80,ICMP,ACCEPT
2025-05-18 10:52:55,192.168.1.163,192.168.1.9,25,TCP,DROP
2025-05-17 15:22:21,192.168.1.106,192.168.1.79,25,UDP,REJECT
2025-05-17 15:33:08,192.168.1.54,192.168.1.225,443,UDP,REJECT
2025-05-18 01:00:37,192.168.1.139,192.168.1.119,110,UDP,REJECT
2025-05-18 09:24:15,192.168.1.49,192.168.1.254,3306,ICMP,DROP
2025-05-17 17:05:06,192.168.1.163,192.168.1.74,143,UDP,REJECT
2025-05-17 16:05:56,192.168.1.175,192.168.1.40,53,UDP,ACCEPT
2025-05-18 11:21:10,192.168.1.103,192.168.1.204,80,UDP,ACCEPT
2025-05-18 03:53:46,192.168.1.134,192.168.1.103,3306,ICMP,REJECT
2025-05-17 22:53:27,192.168.1.145,192.168.1.20,8080,ICMP,DROP
2025-05-18 03:22:50,192.168.1.71,192.168.1.14,22,ICMP,ACCEPT
2025-05-17 15:41:52,192.168.1.90,192.168.1.157,110,ICMP,ACCEPT
2025-05-17 21:53:51,192.168.1.107,192.168.1.91,8080,TCP,REJECT
2025-05-17 15:47:13,192.168.1.38,192.168.1.85,443,UDP,REJECT
2025-05-17 11:20:54,192.168.1.33,192.168.1.35,143,ICMP,ACCEPT
2025-05-18 06:00:24,192.168.1.191,192.168.1.176,53,ICMP,ACCEPT
2025-05-17 12:23:01,192.168.1.61,192.168.1.98,143,TCP,REJECT
2025-05-17 19:40:10,192.168.1.174,192.168.1.103,80,ICMP,REJECT
2025-05-17 13:50:13,192.168.1.64,192.168.1.65,443,ICMP,REJECT
2025-05-17 21:19:53,192.168.1.188,192.168.1.11,21,ICMP,REJECT
2025-05-17 19:27:53,192.168.1.204,192.168.1.83,53,UDP,ACCEPT
2025-05-17 13:27:54,192.168.1.145,192.168.1.110,110,TCP,ACCEPT
2025-05-17 10:20:14,192.168.1.120,192.168.1.95,3306,ICMP,REJECT
2025-05-17 15:01:07,192.168.1.242,192.168.1.71,143,ICMP,ACCEPT
2025-05-18 05:27:33,192.168.1.166,192.168.1.168,3306,UDP,REJECT
2025-05-17 13:43:24,192.168.1.174,192.168.1.7,80,ICMP,DROP
2025-05-17 14:21:05,192.168.1.85,192.168.1.20,22,TCP,DROP
2025-05-17 10:32:10,192.168.1.249,192.168.1.44,21,UDP,ACCEPT
2025-05-17 14:22:34,192.168.1.35,192.168.1.54,21,TCP,REJECT
2025-05-17 08:58:23,192.168.1.191,192.168.1.141,443,UDP,DROP
2025-05-17 08:37:15,192.168.1.182,192.168.1.55,143,TCP,DROP
2025-05-17 17:49:43,192.168.1.181,192.168.1.21,53,TCP,ACCEPT
2025-05-18 06:53:14,192.168.1.203,192.168.1.240,53,ICMP,DROP
2025-05-17 18:01:23,192.168.1.102,192.168.1.175,3306,UDP,DROP
2025-05-17 15:29:44,192.168.1.25,192.168.1.99,53,UDP,REJECT
2025-05-17 21:56:34,192.168.1.135,192.168.1.71,22,ICMP,DROP
2025-05-17 11:22:33,192.168.1.2,192.168.1.157,3306,UDP,ACCEPT
2025-05-17 16:10:10,192.168.1.164,192.168.1.221,443,UDP,ACCEPT
2025-05-17 17:08:58,192.168.1.116,192.168.1.3,143,ICMP,ACCEPT
2025-05-18 06:15:01,192.168.1.130,192.168.1.75,53,ICMP,ACCEPT
2025-05-17 08:06:54,192.168.1.226,192.168.1.194,3306,ICMP,DROP
2025-05-17 17:35:23,192.168.1.249,192.168.1.35,22,ICMP,ACCEPT
2025-05-17 09:27:07,192.168.1.80,192.168.1.174,3306,TCP,REJECT
2025-05-18 04:40:17,192.168.1.27,192.168.1.131,53,TCP,DROP
2025-05-18 04:07:11,192.168.1.239,192.168.1.180,21,ICMP,DROP
2025-05-17 20:29:06,192.168.1.227,192.168.1.109,143,ICMP,REJECT
2025-05-18 06:39:52,192.168.1.179,192.168.1.110,53,TCP,DROP
2025-05-17 18:27:29,192.168.1.94,192.168.1.51,110,TCP,REJECT
2025-05-17 18:00:19,192.168.1.23,192.168.1.218,143,ICMP,REJECT
2025-05-17 23:56:35,192.168.1.116,192.168.1.167,21,TCP,ACCEPT
2025-05-17 11:56:40,192.168.1.151,192.168.1.133,3306,UDP,REJECT
2025-05-17 20:56:36,192.168.1.181,192.168.1.85,21,ICMP,ACCEPT
2025-05-17 22:18:18,192.168.1.207,192.168.1.158,53,TCP,REJECT
2025-05-17 08:26:19,192.168.1.224,192.168.1.45,22,UDP,DROP
2025-05-18 08:24:07,192.168.1.100,192.168.1.148,443,ICMP,ACCEPT
2025-05-17 09:57:01,192.168.1.124,192.168.1.125,110,ICMP,REJECT
2025-05-17 12:21:35,192.168.1.74,192.168.1.145,443,ICMP,REJECT
2025-05-18 08:46:04,192.168.1.141,192.168.1.109,80,ICMP,ACCEPT
2025-05-17 23:02:14,192.168.1.90,192.168.1.171,443,TCP,ACCEPT
2025-05-17 10:28:06,192.168.1.108,192.168.1.152,443,UDP,REJECT
2025-05-18 11:42:30,192.168.1.92,192.168.1.141,25,TCP,ACCEPT
2025-05-18 01:07:30,192.168.1.246,192.168.1.26,443,TCP,ACCEPT
2025-05-18 01:35:47,192.168.1.173,192.168.1.58,22,TCP,DROP
2025-05-17 20:37:16,192.168.1.168,192.168.1.79,53,ICMP,DROP
2025-05-17 19:00:29,192.168.1.80,192.168.1.245,53,TCP,ACCEPT
2025-05-18 01:39:07,192.168.1.196,192.168.1.226,21,ICMP,DROP
2025-05-17 17:07:15,192.168.1.139,192.168.1.56,53,UDP,ACCEPT
2025-05-17 16:59:46,192.168.1.32,192.168.1.47,22,ICMP,REJECT
2025-05-17 17:57:15,192.168.1.184,192.168.1.179,3306,ICMP,DROP
2025-05-17 22:03:50,192.168.1.220,192.168.1.191,80,ICMP,ACCEPT
2025-05-18 10:20:03,192.168.1.183,192.168.1.213,25,TCP,DROP
2025-05-17 10:49:49,192.168.1.132,192.168.1.152,8080,TCP,ACCEPT
2025-05-17 17:04:14,192.168.1.80,192.168.1.116,3306,ICMP,DROP
2025-05-18 04:22:51,192.168.1.23,192.168.1.248,143,ICMP,REJECT
2025-05-18 02:57:28,192.168.1.62,192.168.1.155,80,TCP,ACCEPT
2025-05-17 13:07:48,192.168.1.162,192.168.1.69,53,ICMP,ACCEPT
2025-05-18 11:28:07,192.168.1.17,192.168.1.201,110,ICMP,REJECT
2025-05-17 13:29:56,192.168.1.161,192.168.1.6,8080,ICMP,REJECT
2025-05-17 10:23:13,192.168.1.66,192.168.1.122,443,TCP,DROP
2025-05-17 15:28:45,192.168.1.101,192.168.1.207,3306,UDP,REJECT
2025-05-17 22:50:42,192.168.1.199,192.168.1.44,110,TCP,REJECT
2025-05-18 05:20:33,192.168.1.231,192.168.1.125,21,UDP,ACCEPT
2025-05-18 10:50:45,192.168.1.15,192.168.1.238,443,UDP,ACCEPT
2025-05-17 16:36:20,192.168.1.84,192.168.1.48,143,TCP,ACCEPT
2025-05-17 08:18:25,192.168.1.142,192.168.1.112,8080,UDP,DROP
2025-05-18 01:04:15,192.168.1.225,192.168.1.129,22,TCP,ACCEPT
2025-05-17 22:35:36,192.168.1.160,192.168.1.32,21,TCP,REJECT
2025-05-17 20:24:46,192.168.1.32,192.168.1.182,80,UDP,ACCEPT
2025-05-18 07:56:07,192.168.1.68,192.168.1.253,80,UDP,DROP
2025-05-18 05:54:03,192.168.1.219,192.168.1.21,21,UDP,DROP
2025-05-18 09:19:34,192.168.1.164,192.168.1.178,25,ICMP,REJECT
2025-05-17 16:37:57,192.168.1.31,192.168.1.85,3306,TCP,DROP
2025-05-17 22:29:07,192.168.1.227,192.168.1.176,8080,ICMP,ACCEPT
2025-05-17 20:24:37,192.168.1.38,192.168.1.68,3306,UDP,ACCEPT
2025-05-17 11:26:33,192.168.1.127,192.168.1.166,80,TCP,ACCEPT
2025-05-17 13:35:34,192.168.1.253,192.168.1.157,53,ICMP,ACCEPT
2025-05-17 08:45:57,192.168.1.106,192.168.1.106,110,TCP,REJECT
2025-05-17 21:32:24,192.168.1.43,192.168.1.130,53,TCP,DROP
2025-05-18 03:04:47,192.168.1.122,192.168.1.86,22,ICMP,REJECT
2025-05-18 11:33:13,192.168.1.232,192.168.1.98,21,TCP,ACCEPT
2025-05-17 20:25:35,192.168.1.244,192.168.1.252,21,UDP,REJECT
2025-05-18 11:18:23,192.168.1.185,192.168.1.189,80,TCP,DROP
2025-05-18 09:08:03,192.168.1.245,192.168.1.85,21,ICMP,REJECT
2025-05-18 10:34:23,192.168.1.78,192.168.1.59,443,UDP,REJECT
2025-05-17 10:44:18,192.168.1.148,192.168.1.66,443,UDP,ACCEPT
2025-05-17 15:52:49,192.168.1.46,192.168.1.58,3306,TCP,ACCEPT
2025-05-18 11:09:32,192.168.1.140,192.168.1.155,53,UDP,REJECT
2025-05-17 14:49:07,192.168.1.147,192.168.1.115,443,UDP,ACCEPT
2025-05-17 10:25:20,192.168.1.126,192.168.1.22,22,UDP,ACCEPT
